Product,UserName,SkinCond_Age,Recommend,PostDate,Review,Rating
Iceland Hydrating Soothing Gel,pretty_titi,"Oily, 30 - 34",pretty_titi doesn't recommend this product!,17 Apr 2020,Soothing gel tapi berbahan aktif glacier water & mineral water. Aku ga terlalu suka sama produk ini krn baunya kenceng & smells artificial bgt. utk efek soothing lumayan ada sensasi adem2nya. ga berani pake utk area mata krn ada alkoholnya.,3
Iceland Hydrating Soothing Gel,afucekado,"Oily, 18 and Under",afucekado recommends this product!,16 Mar 2020,"Ini dinginnn, seger gitu. Aku prefer ini ketimbang Aloe Vera gel. Buat ngelembabin, oke banget. Dia juga sama-sama bantu jerawat. Nggak bikin oily. Cuman dia lebih gampang diserap kulit jadi gabutuh waktu lama untuk skincare-an yang simple!",4
Iceland Hydrating Soothing Gel,Natcin12,"Oily, 19 - 24",Natcin12 recommends this product!,25 Dec 2019,Multifunction gel yang enak dan adem banget di kulit gel ini aku pake untuk mosturizer di pagi hari karena teksturnya yang ringan dan nyaman buat dipake di kulit aku yang oily skin. Packagingnya juga lucu dan higenis banget. Tetapi kekurangannya gel ini tidak begitu mel ... Read more,4
Iceland Hydrating Soothing Gel,desmonpatricia,"Combination, 25 - 29",desmonpatricia recommends this product!,03 Dec 2019,"beli produk ini karena waktu itu promo buy 1 get 1 jadi berdua sama temenku. gak kebayang awalnya kayak apasih fungsi produknya. kepikirnya kayak aloe vera gel aja, jadi okelah beli. dia kujadikan pelembap di muka sama beberapa area tubuh yang suka kering. menurutku dia ... Read more",4
Some By Mi Yuja Niacin 30 Days Brightening Starter Kit,juanitaramadhani,"Combination, 30 - 34",juanitaramadhani recommends this product!,6 days ago,"pinginnya cocok sama produk ini, tapi ternyataa Gak sama skali. Bikin kering di muka aku after 4-5 hari,, keringggg bgt. kulit aku cenderung kombinasi. mungkin yg jenis oily bisa cocok. awal pemakaian berasa cekit2, endingnya kering.. untuk pencerahnya sih OK ya, lumaya ... Read more",2
Some By Mi Yuja Niacin 30 Days Brightening Starter Kit,Noviadk,"Combination, 19 - 24",Noviadk recommends this product!,07 Sep 2020,"pertama kali pake jujur takut karena ga cocok dimuka tapi ternyata salah banget! Enak bgt dimukaku, wanginya jeruk gtu dan ga bikin purging atau breakout. Untuk hasil blm terlalu kelihatan, tp bikin adem bgt di wajah dan bikin lembab. Repurchase : absolutely yes",5
Some By Mi Yuja Niacin 30 Days Brightening Starter Kit,miorza,"Combination, 19 - 24",miorza recommends this product!,06 Sep 2020,"produk some by mi pertama yang aku belii hehe beli ini buat ngilangin muka kusam, belang, dan gosong waktu itu. anehnya, 1 bulan awal make ini tuh hasilnya beneran works di aku. muka jadi cerah, glowing, dan ga terlalu belang lagi. tapi, pas aku udah purchase serum sama ... Read more",4
Some By Mi Yuja Niacin 30 Days Brightening Starter Kit,rikaaput,"Combination, 19 - 24",rikaaput recommends this product!,05 Sep 2020,"produk ini bagus sebenarnya buat mencerahkan tapi kayaknya gak cocok buat yang sensitif skin kayak aku seminggu pemakain masih fine"" aja dan berasa cerah muaknya tapi abis itu kayak jadi banyak beruntusan di akuu .. menurutku ini cocok buat yang normal skin sihh",3
Some By Mi Yuja Niacin 30 Days Brightening Starter Kit,Fadhilahfatihah,19 - 24,Fadhilahfatihah recommends this product!,29 Aug 2020,[PRELOVED] Aku baru pakai pertama kali. Produk ini sangat membantu mencerahkan kulit dan memudarkan bekas jerawat! Tapi sayang bgt setelah seminggu pemakaian malah bruntusan dan jerawatan :(Padahal makenya cuma malam hari dan dikit banget. Aku jual 150K aja! Aku beli di ... Read more,3
Some By Mi Yuja Niacin 30 Days Brightening Starter Kit,apriyanti186,"Oily, 25 - 29",apriyanti186 recommends this product!,28 Aug 2020,"belum ada sebulan pake ini hasilnya udah keliatan, efek mencerahkannya buat muka aku jadi lebih glowing gtu, baru kali ini pake skincare yg langsung cocok di muka aku, walaupun harga nya lumayan mahal buat aku, tapi aku puas banget pake nyaaaa😄😄😄",5
Some By Mi Yuja Niacin 30 Days Brightening Starter Kit,raramm,19 - 24,raramm recommends this product!,25 Aug 2020,(Preloved jual cepat) Hallo sebelumnya aku beli starter kitnya yuja & yg cocok ternyata cuma sleepingnya tp lama2 ga cocok sama aku yg punya kulit kering bgt bgt. Padahal bagus bgt kandungannya bikin cpt banget mudarin bekas jerawat beneran ga boong!! Dan bikin cerah se ... Read more,4
Some By Mi Yuja Niacin 30 Days Brightening Starter Kit,Rikameutia,"Combination, 19 - 24",Rikameutia recommends this product!,21 Aug 2020,"Haiii. Aku jual preloved sbm yuja niacin starter kit IDR95,000 aja nih. Baru dipakai ± 2 minggu tapi jarang banget, jadi isinya masih lumayan banyak. Detail foto dan tanya-tanya boleh wa aku yaa: 0812-8546-8857. Makasiiih❣️🥰 ——SOLD OUT——",5
Some By Mi Yuja Niacin 30 Days Brightening Starter Kit,indiastuti,"Combination, 19 - 24",indiastuti recommends this product!,20 Aug 2020,"Assalamualaikum.. haloo.. aku mau preloved yuja niacin starter kit. (1) brightening gel cream kurleb sisa 20ml dari isi awal 30ml, (2) toner kurleb sisa 25ml dari isi awal 30ml, (3) serum masih utuh belum pernah dipake, dan (4) sleeping mask kurleb sisa 15ml dari isi aw ... Read more",4
Some By Mi Yuja Niacin 30 Days Brightening Starter Kit,inggridtw,"Oily, 19 - 24",inggridtw doesn't recommend this product!,18 Aug 2020,"yang acne prone, sensitive, oily, sangat sangat tidak direkomendasikan menggunakan produk produk vit C ini. aku engga tau ya, ada yg bilang hilangin bekas jerawat pakai vit C salah satunya. tapi malah bruntusan sama jerawatan parah",1
Missha Premium Cica Aloe Soothing Gel,arganazz,"Oily, 25 - 29",arganazz recommends this product!,3 hours ago,"ngomongin aloe vera gel merek korea pasti ga lepas dari comparing nature republic. I was a big fan of NatRep aloe vera gel, and it's been years I used it as a sleeping mask. Then I came across this one from Missha! Good thing is this product does not contain alcohol, so ... Read more",5
Missha Premium Cica Aloe Soothing Gel,NovaSagita99,"Combination, 18 and Under",NovaSagita99 recommends this product!,09 Sep 2020,"cica aloe ini di aku lumayan melembabkan cepet meresapnya juga, karena ada cica nya jadi bisa nge calming jerawat aku cuman kalo buat wanginya lumayan karena dia masih ada fragrance nya tapi di bagian bawah jadi masih aman aman aja buat kulit sensitive",4
Missha Premium Cica Aloe Soothing Gel,lisafaridha,"Oily, 19 - 24",lisafaridha recommends this product!,09 Sep 2020,"Tertarik beli ini karena ada kandungan cica nya buat gantiin aloevera gel ku yang lama, dia juga ga mengandung alcohol dan bau parfumnya pun ga strong banget. Ternyata enak banget dipake, dia cukup melembabkan, tapi efek soothing nya kurang sih, ga kaya aloevera gel yan ... Read more",4
Missha Premium Cica Aloe Soothing Gel,azzaahraa,,azzaahraa recommends this product!,01 Sep 2020,"Udah pake dua tahunan pake soothing gel ini. Sebelumnya pernah pake yg merk lokal dan malah bikin BO kayaknya grgr ada alkoholnya😭 Terus nemu ini dan cocokkk parah. Beli pas belom ada kandungan cicanya, skrg udah ada Cica jadi lebih calm kulit kemerahan. Bikin kulit ke ... Read more",5
Missha Premium Cica Aloe Soothing Gel,mariaastrynita,"Combination, 19 - 24",mariaastrynita recommends this product!,22 Aug 2020,Lagi ngincer aloe vera gel cuma bingung mau beli apa karena pake Na*rep waktu itu kurang cocok karena ada kandungan alkoholnya. Terus akhirnya baca review Missha ini bagus2 dan dia non-alkohol. Jar-nya lucu banget kayak shape bola rugby dan dia gede! Belinya di Tokopedi ... Read more,5
Missha Premium Cica Aloe Soothing Gel,syifaRH,"Dry, 19 - 24",syifaRH recommends this product!,21 Aug 2020,"hai pertama aku pake missha itu sebenernya yg shooting gel biasa tapi efeknya luar biasa, kulit normal to dry ku jadi super lembab dan lembut 😭 sekarang aku pakai yg cica katanya lebih bagus dari yg lama. ternyata bener bagus dong huhu sama seperti yg lama dia sangat m ... Read more",5
Missha Premium Cica Aloe Soothing Gel,indomy,"Combination, 19 - 24",indomy recommends this product!,14 Aug 2020,"Reccomend this product yes or no mungkin yes bagi yang cocok dan no bagi yg ga cocok gitu aja kali ya. Unfortunately, ga cocok sama kandungan cica didalemnya, bikin bruntusan, cair teksturnya, baunyaaa entah kenapa persis sama baunya natrep😂 Atau hidung ue yang salah g ... Read more",3
Missha Premium Cica Aloe Soothing Gel,Fanka,"Normal, 19 - 24",Fanka recommends this product!,10 Aug 2020,"Dulu pernah pake natrep, tp pengen ganti yg lebih murah, akhirnya nemu ini dan ada kandungan Cicanya jg, awal pake karna lg iritasi parah kering merah dan gatal, akhirnya aku rutinin banget pake ini setelah wudhu setelah cuci muka dan setelah apapun selalu pake ini, fin ... Read more",5
Missha Premium Cica Aloe Soothing Gel,yunindalutfi,"Combination, 19 - 24",yunindalutfi recommends this product!,30 Jul 2020,"Just had a very pleasant experience with this product! Jadi kurang lebih 5 harian ini aku menghindari bgt cuci muka pakai face wash karena wajah yang mendadak kering seperti dehidrasi jadi aku cuma first cleansing aja, tapi ternyata beruntusan muncul di jidat, pinggiran ... Read more",5
Missha Premium Cica Aloe Soothing Gel,Azraana,"Combination, 18 and Under",Azraana recommends this product!,29 Jul 2020,"Aku jujur belum pernah pakai ini, jadi aku coba pakai ini buat gantiin si natr*p ku yang habis, tapi tiba tiba kakaku pulang dan bawain aku natrep, alhasil produk ini masih dalam pengiriman, aku beli di official online nya, jadi nanti produk ini bakal nganggur, kalau ad ... Read more",4
White Expert Oil Control & Anti Acne Cream,azizah29,"Combination, 18 and Under",azizah29 doesn't recommend this product!,14 hours ago,"aku g ngerti banget pake ini awalnya bekas kk aku,dan dia g pake lagi akhirnya aku yg pake,yg awalnya bruntusan aja dikit bgt dan 1/2 jerawat yg ada matanya,aku kasih ini g ngilangin jerawat samasekali malah numbuhin jerawat baru gede gede😭,dan bikin muka panas makin b ... Read more",1
White Expert Oil Control & Anti Acne Cream,Asizouze,"Dry, 19 - 24",Asizouze doesn't recommend this product!,2 days ago,"Untuk beruntusan ini ampuh, cepat hilangnya. Kalau untuk jerawat gede agak lama sekitaran 2-4 hari. Metodenya itu jerawat dimatengin dulu, terus nanti kempis sendiri. Untuk bekas jerawat kerjanya lama banget. Jadi saya saranin untuk cari acne cream yang lain kalau ingin ... Read more",3
White Expert Oil Control & Anti Acne Cream,AnggiSayangi,"Dry, 19 - 24",AnggiSayangi recommends this product!,5 days ago,Bagussss banget buat jerawat dan bekas nya. Texture nya lembut dan ringan gitu. awal awal agak gatel tp skrg engga lagi. Lumayan bisa nenangin jerawat si tapi ya ga instant. Untuk harga sekecil ini lumayan pricy mnrt aku.,5
White Expert Oil Control & Anti Acne Cream,pangaksami,"Oily, 30 - 34",pangaksami recommends this product!,10 Sep 2020,setelah baca banyak review tentang acne cream ini akhirnya nyoba juga. kebetulan butuh banget acne cream buat ngatasin maskne yang bandel ini. setelah pemakaian pertama bener kata review2 kalo dia bisa ngilangin jerawat (ga bikin mateng langsung ilang aja) atau minimal ... Read more,4
White Expert Oil Control & Anti Acne Cream,nailatzh,"Normal, 18 and Under",nailatzh doesn't recommend this product!,09 Sep 2020,"Aku selalu pakai ini kalo lagi beruntusan, cuma aku apply dibagian yang beruntusan aja, aku biasanya pakai malam hari, dan pagi nya beruntusan yang udah ada putih-putihnya jadi kering dan kempes gitu aja, cuma kalau untuk ngilangin bekas beruntusan nya aku ngga ngerasai ... Read more",3
White Expert Oil Control & Anti Acne Cream,vlittacw,"Oily, 19 - 24",vlittacw doesn't recommend this product!,07 Sep 2020,"Setelah apply bikin kulit jadi berminyak. Udah pakai hampir sebulan tapi gak ngefek sama sekali di kulitku baik buat jerawat bermata, jerawat mendem, bruntusan, maupun bekas jerawat. Jelas ga bakal repurchase sih.",3
White Expert Oil Control & Anti Acne Cream,idzniasgr,"Dry, 19 - 24",idzniasgr recommends this product!,05 Sep 2020,"beber-bener bisa ngempesin jerawat tapi ga instan banget lahh butuh 4 sampai 10 hari untuk ngempesin. waktu make emang agak cekit-cekit gitu di jerawatnya, lumayan cepat ngeresapnya. aku sendiri jarang banget jerawatan make ini lumayan ngebantu ngilangin.",4
White Expert Oil Control & Anti Acne Cream,pacnecino,18 and Under,pacnecino doesn't recommend this product!,04 Sep 2020,"awalnya gapapa, abis itu pemakaian selanjutnya jerawatku jadi gatal jadi kukira emg lagi bekerja. pas hari keberapa make lngsung kerasa panas. pas disitu aku sadar kalo produk ini ga cocok. pas berenti make langsung ngebuat kulit aku merah iritasi parah banget, padahal ... Read more",1
White Expert Oil Control & Anti Acne Cream,toyibahthahir,"Combination, 25 - 29",toyibahthahir recommends this product!,02 Sep 2020,"Obat totol jerawat ini lumayan ampuh sih buat aku walaupun perlu waktu seminggu buat bener-bener kempesin jerawat, bentuknya juga cocok untuk dibawa-bawa dan cukup lama juga habisnya karena aku pakainya cumana dijerawatnya aja.",4
White Expert Oil Control & Anti Acne Cream,salsafiqrotu,"Oily, 19 - 24",salsafiqrotu recommends this product!,29 Aug 2020,"obat jerawat yang beneran takes time, dia ga kerasa tingling atau apapun. cukup lama buat obatin jeraqat mendem ataupun jerawat yang besar. dengan harga yang limayan murah menurut aku so so aja sih karna butuh waktu sampe kecil tapi ga hilang yaaa. ga begitu bikin bekas ... Read more",3
Medi-Klin TR Gel,Zulfaa_Kh,"Combination, 19 - 24",Zulfaa_Kh recommends this product!,3 days ago,"Aku coba2 ini produk katanya ampuh buat jerawat. Dulu aku ga ngerti kalo ini obat keras dan tanpa resep dokter pun bisa didapat. Emang sih ini ampuh banget, cepet banget buat ngeringin jerawat. Tapi kalo bekasnya ga bisa sih pake ini. Aku pribadi mau cari aman aja, aku ... Read more",3
Medi-Klin TR Gel,chryblsm00,18 and Under,chryblsm00 recommends this product!,4 days ago,"produk ini emng cepet kempesin jerawat tapi bikin kering di kulit aku yg padahal berminyak. parah nya jerawat di wajah ku bukan 1 2 yg jarak nya berjauhan gitu tapi kaya yg lumayan besar besar trus berada di 1 tempat (istilah nya ngumpul lah), aku coba pakai tipis2 sela ... Read more",3
Medi-Klin TR Gel,zaranabila,"Oily, 19 - 24",zaranabila recommends this product!,02 Sep 2020,"Aku pake ini disaranin dan dikasih sama temenku karena kata dia ini manjur banget. setelah pakai, emang jerawat pada kering semua tapi kalo terlalu lama dipake jadi iritasi karena keringnya itu, dan bekasnya jadi hitam- hitam di mukaku. terus juga ini harusnya dengan re ... Read more",4
Medi-Klin TR Gel,vidiaflavia,"Oily, 19 - 24",vidiaflavia recommends this product!,30 Aug 2020,"ini bener2 bikin kering. jujur takut banget pake ini apalagi setelah baca brosur di dalemnya. tp da diresepin ini sama dokter:"") pake ini enak ada dingin2nya gitu. sekitar 2-3 hari jerawat kering. sempet bikin perih di awal2 tapi so far ga ada reaksi alergi. Alhamdulill ... Read more",4
Medi-Klin TR Gel,novnoviaaa,"Oily, 19 - 24",novnoviaaa recommends this product!,26 Aug 2020,"Aku pakai ini karna ga tahan sm jerawat ku yg ga ilang2 disamping dkt daerah kuping, tp setelah pake ini bbrapa hari ajaa langsung hilangg jerawatnyaa, walaupun ninggalin bekas merah dan hitam ga masalah sih menurutku yg penting hilang jerawatnya, tp kadang jg produk in ... Read more",4
Medi-Klin TR Gel,ayuherlian,"Combination, 25 - 29",ayuherlian recommends this product!,25 Aug 2020,"aku beli ini di apotik, neh skrg dh pke baru 2hr dan beruntus ku kering semua , ada acne jg d muka tp sedikit dan itu pun langsung kering, tapi ya itu mmg bkin kulit muka superrr kering pdhl muka ku ini tipe berminyak, tp aku mmg sengaja mw ilang in breakout ku ini gara ... Read more",5
Medi-Klin TR Gel,Susirhm02,"Oily, 18 and Under",Susirhm02 recommends this product!,19 Aug 2020,Ini obat jerawat bagus banget walaupun tergolong obat keras jerawat yg parah di aku bisa mendingan selama 6 hari walaupun masi ada yg meradang. Tapi karena tergolong obat keras makanya dia bikin kulit ngelupas dan perih mungkin itu cara obatnya bekerja.,5
Medi-Klin TR Gel,AuliaSafa,19 - 24,AuliaSafa recommends this product!,17 Aug 2020,Sudah pernah pake obat totol jerawat jenis apapun tapi tetap mediklin yang paling nampol di aku. Minus nya ya cuman mengelupas di area jerawat yg sudah kering tapi gpp bisa hilang ko. Untuk di jerawat batu yg meradang mediklin ini mengeluarkan isi nanah nya dulu,4
Medi-Klin TR Gel,Tiapermadi,"Combination, 30 - 34",Tiapermadi recommends this product!,15 Aug 2020,"obat jerawat ini ngaruh bgt sih buat ngilangin jerawat baik yg kecil smp jerawat batu gitu. emang sih kalo yg jerawat batu agak lama. tp hslnya it works koq! (-)nya setelah jerawat itu kempes atau sdh mengering dgn sendirinya, kulit di sekitar jerawat yg mengering itu m ... Read more",4
Medi-Klin TR Gel,LestariPutri,"Oily, 18 and Under",LestariPutri recommends this product!,13 Aug 2020,"Menurut aku, obat ini efektif bgt sih buat kalian yg lagi jerawatan parah, karena dosisnya tinggi bgt makanya kegolong obat keras yg harus dapet resep dokter, aku pribadi ga pake resep dokter lngsng beli aja di apotek terdekat. Jadi cara pakenya itu harus rutin setiap m ... Read more",5
